Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
515	6.616769798471893	1.879449842983246	4.737319955488647	18708.475850436702	5314.01923755599	13394.456612880713	9.357122800236132	2.0203308705322276	27.838208319689308
516	6.5032822839235225	1.8361110593966652	4.667171224526857	18387.59746265531	5191.481713837982	13196.115748817328	9.88382889950905	2.0096534507106014	27.39687445840032
517	6.384849308656485	1.7907062965463816	4.594143012110104	18052.736114117775	5063.102771370388	12989.633342747387	10.449383201108166	1.9988320723113298	26.916833650027552
518	6.2601997005828895	1.7413255297016623	4.518874170881228	17700.297650420605	4923.481942457188	12776.815707963418	11.069316999992072	1.9890856920466469	26.368787995193358
519	6.138489570014726	1.6943678231938128	4.4441217468209135	17356.17036356625	4790.71215524215	12565.458208324098	11.688811834129542	1.9796215278130433	25.847649772456045
520	6.010526256079007	1.6443886577602842	4.366137598318723	16994.362617275736	4649.399394179481	12344.963223096256	12.364742711559565	1.9719728533748235	25.271366231107177
521	5.898539554073258	1.598618983434208	4.29992057063905	16677.727676986826	4519.988688821481	12157.738988165343	12.899358238201248	1.973631587589071	24.749587161722598
522	5.790576335030005	1.5543123104395757	4.2362640245904295	16372.468866763054	4394.714522275034	11977.754344488021	13.41248770719096	1.9776948386643045	24.24124947194676
523	5.680551915638094	1.5082872111904047	4.172264704447689	16061.382149853654	4264.581619961291	11796.800529892364	13.952747952302163	1.9846362987084691	23.697328795095103
524	5.571516734323864	1.4627323767386473	4.1087843575852165	15753.092437714002	4135.778360037065	11617.314077676936	14.506980906160988	1.9929728623862417	23.151411200975566
525	5.470494599574132	1.421098751439029	4.049395848135103	15467.459080972258	4018.062057791833	11449.397023180425	15.014835713144198	2.002238643959435	22.657972887038007
526	5.372130603837022	1.3781474450865991	3.9939831587504226	15189.341435225359	3896.620100142842	11292.721335082517	15.497980547643385	2.018570546004944	22.135092017921195
527	5.27796255181559	1.3378587460801445	3.9401038057354456	14923.087540835306	3782.706487403611	11140.381053431694	15.971800378140337	2.0346041071830547	21.645887554047594
528	5.186214996509812	1.298478020242052	3.8877369762677603	14663.677439675195	3671.3601083162243	10992.31733135897	16.44442390766584	2.0524806847591854	21.162938098472388
529	5.105987495882798	1.2619083997700566	3.844079096112741	14436.839525748068	3567.9619423987756	10868.877583349293	16.80562268116872	2.077437052225057	20.71736769461257
530	5.02408979208394	1.2249026309445814	3.7991871611393586	14205.279223607738	3463.330596064476	10741.948627543263	17.210285867438092	2.1033449658627292	20.257013245018832
531	4.940480133112356	1.1874035692833713	3.7530765638289845	13968.87848225289	3357.304497096244	10611.573985156647	17.660688344964274	2.1305306555663988	19.780710736710045
532	4.860344366471133	1.151124599448777	3.709219767022356	13742.299940060024	3254.7281264952944	10487.57181356473	18.097880752505038	2.160439913253922	19.31662145202734
