Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
649.0	0.7939417487817557	0.37188776159135806	0.42205398719039766	2244.817408815897	1051.4878737978265	1193.3295350180706	6.268755086208919	2.599274865798757	13.319425176225355
650.0	0.7773695497567978	0.3648658328765244	0.41250371688027343	2197.9606199763252	1031.6338380997292	1166.326781876596	6.224795686447625	2.591002093239024	13.146662950191876
651.0	0.7613321244441077	0.3580422380016516	0.4032898864424561	2152.615868185967	1012.3405781227532	1140.2752900632138	6.181551520230381	2.5828724407385875	12.97840625644515
652.0	0.745806520731133	0.35140957176850707	0.3943969489626259	2108.718257875462	993.5871561621693	1115.1311017132925	6.139006920542698	2.5748827077266307	12.814495186561514
653.0	0.7306377338913275	0.34505882890262135	0.3855789049887061	2065.82952350564	975.6308537430954	1090.1986697625443	6.099999845730712	2.567134827570213	12.658358296462962
654.0	0.7159270161102657	0.3388790564970591	0.3770479596132066	2024.2359488866248	958.157958911941	1066.0779899746838	6.061588420404217	2.559514247418252	12.506084931124445
655.0	0.7016560917333655	0.3328641300114633	0.3687919617219022	1983.8858608224605	941.1511549388138	1042.7347058836467	6.023760100912361	2.552018149373011	12.35754320397145
656.0	0.6878075754650251	0.3270081934801446	0.36079938198488054	1944.7301035478972	924.5938844708028	1020.1362190770944	5.986502677494642	2.544643797148972	12.21260676892994
657.0	0.674364922197168	0.321305645985569	0.35305927621159905	1906.7218968719478	908.4703112866677	998.2515855852802	5.949804263617726	2.537388533191227	12.071154555273255
658.0	0.6613123799749769	0.31575112886980794	0.345561251105169	1869.8167031916323	892.7652841380653	977.051419053567	5.9136532857071735	2.53024977591216	11.933070515885852
659.0	0.6486349458903179	0.3103395136435647	0.3382954322467532	1833.9721027835722	877.464302563127	956.5078002204451	5.878038473257243	2.5232250170407555	11.798243388309894
660.0	0.6363183247076544	0.3050658905542427	0.33125243415341166	1799.1476768215182	862.553484563433	936.5941922580852	5.842948849303478	2.516311819079591	11.666566467957454
661.0	0.6243488900405564	0.2999255577763783	0.3244233322641781	1765.3048976055181	848.019536040682	917.2853615648361	5.808373721242507	2.5095078128644266	11.53793739288989
662.0	0.6127136479093633	0.2949140111895419	0.3177996367198214	1732.4070255236331	833.8497218943866	898.5573036292466	5.774302671985142	2.5028106952218883	11.412257939586237
663.0	0.6014002025222569	0.2900269347106341	0.3113732678116228	1700.4190123002024	820.0318386870853	880.3871736131172	5.7407255514287385	2.496218226720621	11.289433829143984
664.0	0.5903967241328226	0.28526019114922213	0.3051365329836005	1669.3074101152397	806.5541887884146	862.753221326825	5.707632468235963	2.489728229511883	11.169374543378572
665.0	0.5796919188374232	0.2806098135562611	0.29908210528116214	1639.0402862085175	793.4055559141963	845.6347302943212	5.675013781907616	2.4833385852554932	11.05199315031023
666.0	0.5692750001849222	0.2760719970380831	0.29320300314683906	1609.5871426079516	780.5751819810345	829.0119606269171	5.642860095137218	2.4770472331273097	10.937206138547385
667.0	0.5591356624804632	0.27164309100926	0.2874925714712032	1580.9188406478168	768.0527452018033	812.8660954460134	5.611162246436285	2.4708521679046327	10.824933260103558
668.0	0.54926405567269	0.2673195918591899	0.2819444638135001	1553.007529964032	755.8283393509076	797.1791906131244	5.579911303019463	2.4647514381261186	10.71509738119862
669.0	0.5396507617219939	0.26309813600895193	0.27655262571304196	1525.8265816769567	743.8924541330024	781.9341275439543	5.549098553939018	2.4587431443229093	10.607624340626806
670.0	0.5302867723538421	0.2589754933360609	0.27131127901778124	1499.350525490406	732.2359565919252	767.1145688984808	5.518715503458597	2.45282543731781	10.502442815284896
671.0	0.5211634681083549	0.2549485609462481	0.2662149071621068	1473.5549904557274	720.8500735008205	752.7049169549069	5.488753864657393	2.4469965165896563	10.39948419248282
672.0	0.5122725986029782	0.25101435727245636	0.2612582413305219	1448.4166491658223	709.7263746774413	738.690274488381	5.4592055532548525	2.4412546286999146	10.29868244867195
673.0	0.5036062639311432	0.24717001648251313	0.25643624744863003	1423.9131651610935	698.8567571722182	725.0564079888753	5.4300626816479545	2.4355980657789833	10.199974034250888
